epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6741205453872681,61.96875,5.76171875,99999,10,4.5703125,,,,,
2,train,0.5643755197525024,66.875,5.69140625,100000,10,4.55078125,,,,,
3,train,0.5305609703063965,67.625,6.21484375,100000,10,5.1484375,,,,,
4,train,0.7923949360847473,55.46875,4.65234375,100000,10,3.578125,,,,,
5,train,0.8655831813812256,49.1875,3.427734375,100000,4,2.421875,,,,,
6,train,0.8549482226371765,49.34375,3.466796875,100000,3,2.45703125,,,,,
7,train,0.8496058583259583,49.625,3.486328125,100000,2,2.4765625,,,,,
8,train,0.8489018082618713,49.5,4.02734375,100000,5,2.8828125,,,,,
9,train,0.824033260345459,50.625,4.51171875,100000,5,3.2734375,,,,,
10,train,0.8175895810127258,50.21875,4.515625,100000,4,3.330078125,,,,,
1,val,0.5411425828933716,64.6875,6.19921875,34,5,5.19921875,0.5814114584040673,0.9226091735528292,0.2389976565312229,0.0869571417570114,0.0054607070051133
2,val,0.5028727054595947,65.625,5.67578125,35,5,4.67578125,0.5726960655332264,0.9045941971185412,0.2129092586359678,0.0473663881421089,0.0037730559706687
3,val,0.4856179654598236,71.375,6.39453125,50,5,5.328125,0.533268353338707,0.9296098142906066,0.2244506495378041,0.0122593557462096,0.0187618322670459
4,val,0.8526595234870911,50.8125,3.48046875,11,2,2.48046875,0.7437679644648745,0.8529619278868864,0.2685807286057178,0.2821156978607178,0.2026828229427337
5,val,0.8481038212776184,50.59375,3.447265625,11,2,2.447265625,0.7444913568598525,0.9341007107128496,0.2629332035410943,0.2818904221057892,0.2117323726415634
6,val,0.8726575374603271,48.1875,3.451171875,11,2,2.451171875,0.7445831391510223,0.9609795198437442,0.2647079083291169,0.2877493798732757,0.2311581075191497
7,val,0.874235212802887,48.78125,3.474609375,11,2,2.474609375,0.7438127422698351,0.941716874212571,0.2700817714590728,0.2841089367866516,0.2163367420434951
8,val,0.8247936367988586,49.40625,4.546875,35,3,3.19140625,0.6826464692650445,0.9725764874649104,0.3025637198954466,0.262492686510086,0.0822357386350631
9,val,0.8132072687149048,51.8125,4.5390625,25,3,3.359375,0.6957666607067572,0.930528541709947,0.2950240547076193,0.2145648300647735,0.0614248290657997
10,val,0.8113672137260437,50.1875,4.5546875,22,3,3.369140625,0.6971573283527935,0.922171812737316,0.2944800098987753,0.2196623533964157,0.0636208951473236
1,val (no noise),0.5411400198936462,64.3125,8.453125,5,5,7.44921875,0.7744578374896904,0.9226091735528292,0.3447173590918987,0.1155561655759811,0.0095285633578896
2,val (no noise),0.5174566507339478,65.0,7.67578125,6,5,6.67578125,0.7508936238721649,0.9045941971185412,0.3012739731502381,0.0998109728097915,0.0059887901879847
3,val (no noise),0.460305780172348,72.0,8.6796875,10,5,7.6015625,0.7203404386034302,0.9296098142906066,0.3100139333154877,0.0127225518226623,0.0261160712689161
4,val (no noise),0.8826838135719299,50.71875,4.51171875,4,2,3.51171875,0.847505214126412,0.8529619278868864,0.2936217406340834,0.4000548422336578,0.3224973082542419
5,val (no noise),0.8646172881126404,50.0,4.51171875,3,2,3.51171875,0.848464024553438,0.9341007107128496,0.2934693982326505,0.4011241495609283,0.324537843465805
6,val (no noise),0.8798491358757019,49.6875,4.51171875,3,2,3.51171875,0.848464024553438,0.9609795198437442,0.2934693982326505,0.4011241495609283,0.324537843465805
7,val (no noise),0.9154663681983948,49.40625,4.51171875,3,2,3.51171875,0.848464024553438,0.941716874212571,0.2934693982326505,0.4011241495609283,0.324537843465805
8,val (no noise),0.8251423239707947,49.28125,6.08984375,5,3,4.546875,0.8166555626552027,0.9725764874649104,0.3442436330614877,0.4543781280517578,0.141183540225029
9,val (no noise),0.8147166967391968,51.8125,6.08984375,3,3,4.828125,0.848464024553438,0.930528541709947,0.3406793758427197,0.3918260335922241,0.1720268875360489
10,val (no noise),0.8127850294113159,50.1875,6.08984375,3,3,4.828125,0.848464024553438,0.922171812737316,0.3406793758427197,0.3918260335922241,0.1720268875360489
